"Notes"	"County"	"County Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"Apache County, AZ"	"04001"	"5-9 years"	"5-9"	"2012"	"2012"	"Female"	"F"	0	3192	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"5-9 years"	"5-9"	"2012"	"2012"	"Male"	"M"	0	3098	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"5-9 years"	"5-9"	"2013"	"2013"	"Female"	"F"	0	3067	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"5-9 years"	"5-9"	"2013"	"2013"	"Male"	"M"	0	2961	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"5-9 years"	"5-9"	"2014"	"2014"	"Female"	"F"	0	3011	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"5-9 years"	"5-9"	"2014"	"2014"	"Male"	"M"	0	2969	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"5-9 years"	"5-9"	"2015"	"2015"	"Female"	"F"	0	2917	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"5-9 years"	"5-9"	"2015"	"2015"	"Male"	"M"	0	2939	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"5-9 years"	"5-9"	"2016"	"2016"	"Female"	"F"	0	2963	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"5-9 years"	"5-9"	"2016"	"2016"	"Male"	"M"	0	2943	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"5-9 years"	"5-9"	"2017"	"2017"	"Female"	"F"	0	2756	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"5-9 years"	"5-9"	"2017"	"2017"	"Male"	"M"	0	2750	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"5-9 years"	"5-9"	"2018"	"2018"	"Female"	"F"	0	2734	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"5-9 years"	"5-9"	"2018"	"2018"	"Male"	"M"	0	2723	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"5-9 years"	"5-9"	"2019"	"2019"	"Female"	"F"	0	2651	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"5-9 years"	"5-9"	"2019"	"2019"	"Male"	"M"	0	2739	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"5-9 years"	"5-9"	"2020 "	"2020"	"Female"	"F"	0	2615	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"5-9 years"	"5-9"	"2020 "	"2020"	"Male"	"M"	0	2581	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"10-14 years"	"10-14"	"1999"	"1999"	"Female"	"F"	0	3997	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"10-14 years"	"10-14"	"2000"	"2000"	"Female"	"F"	0	4049	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"10-14 years"	"10-14"	"2001"	"2001"	"Female"	"F"	0	3891	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"10-14 years"	"10-14"	"2003"	"2003"	"Female"	"F"	0	3713	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"10-14 years"	"10-14"	"2003"	"2003"	"Male"	"M"	0	3988	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"10-14 years"	"10-14"	"2004"	"2004"	"Female"	"F"	0	3570	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"10-14 years"	"10-14"	"2004"	"2004"	"Male"	"M"	0	3906	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"10-14 years"	"10-14"	"2005"	"2005"	"Female"	"F"	0	3457	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"10-14 years"	"10-14"	"2006"	"2006"	"Female"	"F"	0	3355	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"10-14 years"	"10-14"	"2006"	"2006"	"Male"	"M"	0	3595	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"10-14 years"	"10-14"	"2007"	"2007"	"Female"	"F"	0	3183	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"10-14 years"	"10-14"	"2007"	"2007"	"Male"	"M"	0	3452	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"10-14 years"	"10-14"	"2009"	"2009"	"Female"	"F"	0	3185	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"10-14 years"	"10-14"	"2009"	"2009"	"Male"	"M"	0	3285	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"10-14 years"	"10-14"	"2010"	"2010"	"Female"	"F"	0	3120	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"10-14 years"	"10-14"	"2011"	"2011"	"Female"	"F"	0	3184	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"10-14 years"	"10-14"	"2011"	"2011"	"Male"	"M"	0	3242	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"10-14 years"	"10-14"	"2012"	"2012"	"Female"	"F"	0	3236	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"10-14 years"	"10-14"	"2013"	"2013"	"Male"	"M"	0	2989	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"10-14 years"	"10-14"	"2014"	"2014"	"Male"	"M"	0	2936	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"10-14 years"	"10-14"	"2015"	"2015"	"Male"	"M"	0	2854	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"10-14 years"	"10-14"	"2016"	"2016"	"Female"	"F"	0	3179	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"10-14 years"	"10-14"	"2016"	"2016"	"Male"	"M"	0	3014	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"10-14 years"	"10-14"	"2017"	"2017"	"Female"	"F"	0	2983	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"10-14 years"	"10-14"	"2017"	"2017"	"Male"	"M"	0	2818	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"10-14 years"	"10-14"	"2018"	"2018"	"Female"	"F"	0	2992	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"10-14 years"	"10-14"	"2019"	"2019"	"Female"	"F"	0	2928	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"10-14 years"	"10-14"	"2019"	"2019"	"Male"	"M"	0	2905	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"10-14 years"	"10-14"	"2020 "	"2020"	"Female"	"F"	0	2900	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"10-14 years"	"10-14"	"2020 "	"2020"	"Male"	"M"	0	2928	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"15-19 years"	"15-19"	"1999"	"1999"	"Female"	"F"	0	3317	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"15-19 years"	"15-19"	"2000"	"2000"	"Female"	"F"	0	3313	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"15-19 years"	"15-19"	"2000"	"2000"	"Male"	"M"	0	3628	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"15-19 years"	"15-19"	"2002"	"2002"	"Female"	"F"	0	3392	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"15-19 years"	"15-19"	"2002"	"2002"	"Male"	"M"	0	3650	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"15-19 years"	"15-19"	"2005"	"2005"	"Female"	"F"	0	3486	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"15-19 years"	"15-19"	"2007"	"2007"	"Female"	"F"	0	3426	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"15-19 years"	"15-19"	"2007"	"2007"	"Male"	"M"	0	3749	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"15-19 years"	"15-19"	"2009"	"2009"	"Female"	"F"	0	3307	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"15-19 years"	"15-19"	"2012"	"2012"	"Female"	"F"	0	3159	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"15-19 years"	"15-19"	"2015"	"2015"	"Female"	"F"	0	2811	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"15-19 years"	"15-19"	"2016"	"2016"	"Female"	"F"	0	3022	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"15-19 years"	"15-19"	"2016"	"2016"	"Male"	"M"	0	3023	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"15-19 years"	"15-19"	"2017"	"2017"	"Female"	"F"	0	2856	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"15-19 years"	"15-19"	"2018"	"2018"	"Female"	"F"	0	2827	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"15-19 years"	"15-19"	"2019"	"2019"	"Female"	"F"	0	2768	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"15-19 years"	"15-19"	"2019"	"2019"	"Male"	"M"	0	2600	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"20-24 years"	"20-24"	"1999"	"1999"	"Female"	"F"	0	2041	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"20-24 years"	"20-24"	"2000"	"2000"	"Female"	"F"	0	2028	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"20-24 years"	"20-24"	"2001"	"2001"	"Female"	"F"	0	1938	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"20-24 years"	"20-24"	"2001"	"2001"	"Male"	"M"	0	2198	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"20-24 years"	"20-24"	"2002"	"2002"	"Female"	"F"	0	1923	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"20-24 years"	"20-24"	"2003"	"2003"	"Female"	"F"	0	2008	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"20-24 years"	"20-24"	"2004"	"2004"	"Female"	"F"	0	2066	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"20-24 years"	"20-24"	"2005"	"2005"	"Female"	"F"	0	2144	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"20-24 years"	"20-24"	"2006"	"2006"	"Female"	"F"	0	2127	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"20-24 years"	"20-24"	"2007"	"2007"	"Female"	"F"	0	2194	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"20-24 years"	"20-24"	"2007"	"2007"	"Male"	"M"	0	2310	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"20-24 years"	"20-24"	"2008"	"2008"	"Female"	"F"	0	2269	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"20-24 years"	"20-24"	"2010"	"2010"	"Female"	"F"	0	2309	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"20-24 years"	"20-24"	"2011"	"2011"	"Female"	"F"	0	2366	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"20-24 years"	"20-24"	"2013"	"2013"	"Female"	"F"	0	2500	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"20-24 years"	"20-24"	"2014"	"2014"	"Female"	"F"	0	2521	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"20-24 years"	"20-24"	"2015"	"2015"	"Female"	"F"	0	2474	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"20-24 years"	"20-24"	"2018"	"2018"	"Male"	"M"	0	2345	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"20-24 years"	"20-24"	"2019"	"2019"	"Female"	"F"	0	2242	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"20-24 years"	"20-24"	"2020 "	"2020"	"Female"	"F"	0	2188	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"25-29 years"	"25-29"	"1999"	"1999"	"Female"	"F"	0	1935	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"25-29 years"	"25-29"	"2000"	"2000"	"Female"	"F"	0	1896	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"25-29 years"	"25-29"	"2000"	"2000"	"Male"	"M"	0	1886	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"25-29 years"	"25-29"	"2001"	"2001"	"Female"	"F"	0	1819	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"25-29 years"	"25-29"	"2003"	"2003"	"Female"	"F"	0	1775	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"25-29 years"	"25-29"	"2004"	"2004"	"Female"	"F"	0	1726	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"25-29 years"	"25-29"	"2006"	"2006"	"Female"	"F"	0	1682	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"25-29 years"	"25-29"	"2007"	"2007"	"Female"	"F"	0	1679	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"25-29 years"	"25-29"	"2008"	"2008"	"Female"	"F"	0	1713	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"25-29 years"	"25-29"	"2009"	"2009"	"Female"	"F"	0	1780	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"25-29 years"	"25-29"	"2010"	"2010"	"Female"	"F"	0	1897	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"25-29 years"	"25-29"	"2011"	"2011"	"Female"	"F"	0	1994	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"25-29 years"	"25-29"	"2012"	"2012"	"Female"	"F"	0	2063	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"25-29 years"	"25-29"	"2013"	"2013"	"Female"	"F"	0	2081	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"25-29 years"	"25-29"	"2014"	"2014"	"Female"	"F"	0	2108	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"25-29 years"	"25-29"	"2015"	"2015"	"Female"	"F"	0	2118	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"25-29 years"	"25-29"	"2015"	"2015"	"Male"	"M"	0	2361	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"25-29 years"	"25-29"	"2016"	"2016"	"Female"	"F"	0	2186	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"25-29 years"	"25-29"	"2018"	"2018"	"Female"	"F"	0	2338	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"30-34 years"	"30-34"	"1999"	"1999"	"Female"	"F"	0	2178	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"30-34 years"	"30-34"	"2000"	"2000"	"Male"	"M"	0	2082	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"30-34 years"	"30-34"	"2001"	"2001"	"Female"	"F"	0	1990	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"30-34 years"	"30-34"	"2002"	"2002"	"Female"	"F"	0	1927	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"30-34 years"	"30-34"	"2002"	"2002"	"Male"	"M"	0	1824	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"30-34 years"	"30-34"	"2005"	"2005"	"Female"	"F"	0	1833	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"30-34 years"	"30-34"	"2006"	"2006"	"Female"	"F"	0	1872	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"30-34 years"	"30-34"	"2006"	"2006"	"Male"	"M"	0	1738	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"30-34 years"	"30-34"	"2007"	"2007"	"Female"	"F"	0	1807	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"30-34 years"	"30-34"	"2008"	"2008"	"Female"	"F"	0	1835	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"30-34 years"	"30-34"	"2009"	"2009"	"Female"	"F"	0	1863	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"30-34 years"	"30-34"	"2010"	"2010"	"Female"	"F"	0	1835	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"30-34 years"	"30-34"	"2010"	"2010"	"Male"	"M"	0	1978	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"30-34 years"	"30-34"	"2012"	"2012"	"Female"	"F"	0	1947	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"30-34 years"	"30-34"	"2013"	"2013"	"Female"	"F"	0	1922	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"30-34 years"	"30-34"	"2014"	"2014"	"Female"	"F"	0	1924	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"30-34 years"	"30-34"	"2015"	"2015"	"Female"	"F"	0	1962	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"30-34 years"	"30-34"	"2016"	"2016"	"Female"	"F"	0	2038	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"30-34 years"	"30-34"	"2018"	"2018"	"Female"	"F"	0	2083	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"35-39 years"	"35-39"	"1999"	"1999"	"Female"	"F"	0	2578	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"35-39 years"	"35-39"	"2001"	"2001"	"Female"	"F"	0	2282	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"35-39 years"	"35-39"	"2002"	"2002"	"Female"	"F"	0	2180	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"35-39 years"	"35-39"	"2003"	"2003"	"Female"	"F"	0	2123	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"35-39 years"	"35-39"	"2005"	"2005"	"Female"	"F"	0	1940	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"35-39 years"	"35-39"	"2005"	"2005"	"Male"	"M"	0	1986	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"35-39 years"	"35-39"	"2006"	"2006"	"Female"	"F"	0	1949	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"35-39 years"	"35-39"	"2007"	"2007"	"Female"	"F"	0	1975	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"35-39 years"	"35-39"	"2009"	"2009"	"Female"	"F"	0	1937	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"35-39 years"	"35-39"	"2009"	"2009"	"Male"	"M"	0	2018	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"35-39 years"	"35-39"	"2010"	"2010"	"Female"	"F"	0	1908	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"35-39 years"	"35-39"	"2012"	"2012"	"Female"	"F"	0	1925	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"35-39 years"	"35-39"	"2012"	"2012"	"Male"	"M"	0	1984	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"35-39 years"	"35-39"	"2013"	"2013"	"Female"	"F"	0	1878	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"35-39 years"	"35-39"	"2014"	"2014"	"Female"	"F"	0	1910	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"35-39 years"	"35-39"	"2016"	"2016"	"Female"	"F"	0	1950	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"35-39 years"	"35-39"	"2017"	"2017"	"Female"	"F"	0	1866	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"35-39 years"	"35-39"	"2019"	"2019"	"Female"	"F"	0	1890	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"40-44 years"	"40-44"	"1999"	"1999"	"Female"	"F"	0	2434	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"40-44 years"	"40-44"	"2000"	"2000"	"Female"	"F"	0	2448	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"40-44 years"	"40-44"	"2003"	"2003"	"Female"	"F"	0	2432	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"40-44 years"	"40-44"	"2004"	"2004"	"Female"	"F"	0	2436	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"40-44 years"	"40-44"	"2004"	"2004"	"Male"	"M"	0	2303	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"40-44 years"	"40-44"	"2005"	"2005"	"Female"	"F"	0	2422	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"40-44 years"	"40-44"	"2006"	"2006"	"Female"	"F"	0	2365	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"40-44 years"	"40-44"	"2007"	"2007"	"Female"	"F"	0	2231	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"40-44 years"	"40-44"	"2008"	"2008"	"Female"	"F"	0	2180	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"40-44 years"	"40-44"	"2010"	"2010"	"Female"	"F"	0	2086	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"40-44 years"	"40-44"	"2012"	"2012"	"Female"	"F"	0	2059	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"40-44 years"	"40-44"	"2014"	"2014"	"Female"	"F"	0	1945	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"40-44 years"	"40-44"	"2015"	"2015"	"Female"	"F"	0	1895	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"40-44 years"	"40-44"	"2016"	"2016"	"Female"	"F"	0	1899	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"40-44 years"	"40-44"	"2018"	"2018"	"Female"	"F"	0	1837	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"40-44 years"	"40-44"	"2019"	"2019"	"Female"	"F"	0	1856	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"40-44 years"	"40-44"	"2020 "	"2020"	"Female"	"F"	0	1897	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"45-49 years"	"45-49"	"1999"	"1999"	"Female"	"F"	0	2144	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"45-49 years"	"45-49"	"2000"	"2000"	"Female"	"F"	0	2177	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"45-49 years"	"45-49"	"2000"	"2000"	"Male"	"M"	0	1976	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"45-49 years"	"45-49"	"2001"	"2001"	"Female"	"F"	0	2212	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"45-49 years"	"45-49"	"2001"	"2001"	"Male"	"M"	0	1965	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"45-49 years"	"45-49"	"2002"	"2002"	"Female"	"F"	0	2299	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"45-49 years"	"45-49"	"2002"	"2002"	"Male"	"M"	0	1998	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"45-49 years"	"45-49"	"2003"	"2003"	"Female"	"F"	0	2332	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"45-49 years"	"45-49"	"2003"	"2003"	"Male"	"M"	0	2084	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"45-49 years"	"45-49"	"2004"	"2004"	"Female"	"F"	0	2394	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"45-49 years"	"45-49"	"2004"	"2004"	"Male"	"M"	0	2187	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"45-49 years"	"45-49"	"2005"	"2005"	"Female"	"F"	0	2511	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"45-49 years"	"45-49"	"2005"	"2005"	"Male"	"M"	0	2222	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"45-49 years"	"45-49"	"2006"	"2006"	"Female"	"F"	0	2558	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"45-49 years"	"45-49"	"2008"	"2008"	"Female"	"F"	0	2531	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"45-49 years"	"45-49"	"2009"	"2009"	"Female"	"F"	0	2478	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"45-49 years"	"45-49"	"2009"	"2009"	"Male"	"M"	0	2409	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"45-49 years"	"45-49"	"2010"	"2010"	"Female"	"F"	0	2432	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"45-49 years"	"45-49"	"2010"	"2010"	"Male"	"M"	0	2361	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"45-49 years"	"45-49"	"2012"	"2012"	"Female"	"F"	0	2259	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"45-49 years"	"45-49"	"2013"	"2013"	"Female"	"F"	0	2188	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"45-49 years"	"45-49"	"2014"	"2014"	"Female"	"F"	0	2162	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"45-49 years"	"45-49"	"2015"	"2015"	"Female"	"F"	0	2058	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"45-49 years"	"45-49"	"2017"	"2017"	"Female"	"F"	0	1976	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"45-49 years"	"45-49"	"2018"	"2018"	"Female"	"F"	0	1964	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"45-49 years"	"45-49"	"2019"	"2019"	"Female"	"F"	0	1947	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"45-49 years"	"45-49"	"2019"	"2019"	"Male"	"M"	0	1870	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"50-54 years"	"50-54"	"1999"	"1999"	"Female"	"F"	0	1725	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"50-54 years"	"50-54"	"2000"	"2000"	"Female"	"F"	0	1764	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"50-54 years"	"50-54"	"2001"	"2001"	"Female"	"F"	0	1851	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"50-54 years"	"50-54"	"2001"	"2001"	"Male"	"M"	0	1831	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"50-54 years"	"50-54"	"2002"	"2002"	"Female"	"F"	0	1856	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"50-54 years"	"50-54"	"2004"	"2004"	"Female"	"F"	0	2085	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"50-54 years"	"50-54"	"2004"	"2004"	"Male"	"M"	0	1948	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"50-54 years"	"50-54"	"2005"	"2005"	"Female"	"F"	0	2095	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"50-54 years"	"50-54"	"2006"	"2006"	"Female"	"F"	0	2260	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"50-54 years"	"50-54"	"2006"	"2006"	"Male"	"M"	0	2016	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"50-54 years"	"50-54"	"2007"	"2007"	"Female"	"F"	0	2358	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"50-54 years"	"50-54"	"2011"	"2011"	"Female"	"F"	0	2495	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"50-54 years"	"50-54"	"2011"	"2011"	"Male"	"M"	0	2293	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"50-54 years"	"50-54"	"2012"	"2012"	"Female"	"F"	0	2505	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"50-54 years"	"50-54"	"2014"	"2014"	"Female"	"F"	0	2404	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"50-54 years"	"50-54"	"2015"	"2015"	"Female"	"F"	0	2454	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"50-54 years"	"50-54"	"2017"	"2017"	"Female"	"F"	0	2323	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"50-54 years"	"50-54"	"2017"	"2017"	"Male"	"M"	0	2183	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"50-54 years"	"50-54"	"2019"	"2019"	"Female"	"F"	0	2115	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"50-54 years"	"50-54"	"2020 "	"2020"	"Female"	"F"	0	2045	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"50-54 years"	"50-54"	"2020 "	"2020"	"Male"	"M"	0	1903	Unreliable	0.0000%
	"Apache County, AZ"	"04001"	"55-59 years"	"55-59"	"1999"	"1999"	"Female"	"F"	0	1504	Unreliable	0.0000%
